movie_title,movie_year,budget,bill_order,actor_name,director_name,resonance,genre_action,genre_drama,genre_comedy,genre_thriller,genre_romance,_ord,atr3,_dor,dtr3,release_density
Synth Movie 0061,2008,5278965.0832620645,4,Actor_185,Director_40,10.264380317432277,0,0,1,0,1,9,37.1189520342165,31,31.47233025933259,3.0
Synth Movie 0220,2009,25058808.608049873,4,Actor_185,Director_10,64.20309759539596,1,0,0,1,0,10,29.977770743707264,38,58.22623234436403,3.0
Synth Movie 0112,1995,51332336.235213876,1,Actor_186,Director_37,46.47958871820481,0,1,0,0,0,1,0.0,6,45.760434815472955,0.0
Synth Movie 0005,1995,1029686.7793294322,2,Actor_186,Director_05,42.092472580401484,1,0,0,0,0,2,46.47958871820481,4,30.285523626252317,1.0
Synth Movie 0317,2002,92983438.54544382,3,Actor_186,Director_28,58.6716878381649,1,0,0,0,0,3,44.28603064930314,14,63.18867367417149,2.0
Synth Movie 0273,2005,2745602.2188644046,1,Actor_186,Director_23,41.84896581968982,0,0,1,1,0,4,49.08124971225706,27,35.17247944881847,3.0
Synth Movie 0197,2005,50058460.81654586,3,Actor_186,Director_13,66.5953840412737,0,0,1,0,1,5,47.5377087460854,32,58.32323072226442,3.0
Synth Movie 0057,2006,6022001.380111492,1,Actor_186,Director_56,51.393126187223004,0,0,0,0,1,6,55.70534589970948,34,37.88248224213252,3.0
Synth Movie 0246,1996,2633853.104875935,3,Actor_187,Director_41,36.96194436947879,0,0,1,0,0,1,0.0,9,44.94124454493198,0.0
Synth Movie 0128,2003,2204165.1696513547,1,Actor_187,Director_16,39.39150255279863,1,0,0,0,0,2,36.96194436947879,19,42.34845501820986,1.0
Synth Movie 0377,2003,1453649.1569617772,6,Actor_187,Director_00,26.929962632632265,0,1,0,0,0,3,38.17672346113871,23,36.37609387767645,2.0
Synth Movie 0192,2004,3664972.9022022868,4,Actor_187,Director_36,39.5264036802278,0,0,0,1,0,4,34.427803184969896,8,38.40743369388671,3.0
Synth Movie 0184,2005,21926769.026860878,5,Actor_187,Director_58,54.861980947713434,0,0,0,1,0,5,35.282622955219566,22,38.28911843209418,3.0
Synth Movie 0163,2007,19092502.13027634,3,Actor_187,Director_59,50.34533939846244,1,0,0,1,0,6,40.439449086857834,40,49.88162693760413,3.0
Synth Movie 0387,2007,5097041.6870539775,4,Actor_187,Director_50,43.0765183672295,0,0,0,1,0,7,48.244574675467895,19,26.15825896173919,3.0
Synth Movie 0060,2008,296848.3006483677,1,Actor_187,Director_40,59.476596989033524,0,1,0,1,0,8,49.42794623780179,32,27.099489260517657,3.0
Synth Movie 0096,1998,34330882.489915185,1,Actor_188,Director_12,67.55806369845496,1,0,0,0,1,1,0.0,8,70.0328722725137,0.0
Synth Movie 0382,2001,18099134.57941813,4,Actor_188,Director_53,59.998157810907244,0,0,1,0,0,2,67.55806369845496,13,46.383906771662815,1.0
Synth Movie 0099,2002,18826144.38252999,2,Actor_188,Director_15,39.61345012992698,0,1,0,0,1,3,63.7781107546811,25,67.35768772396277,2.0
Synth Movie 0235,2008,1845830.6733115097,1,Actor_188,Director_56,47.14859772672445,1,0,0,0,0,4,55.72322387976306,46,36.28983188416647,3.0
Synth Movie 0364,2008,2536248.105914378,3,Actor_188,Director_48,33.73418408934133,0,1,0,0,0,5,48.920068555852886,31,44.23557852993273,3.0
Synth Movie 0070,2008,3418099.1634626538,4,Actor_188,Director_04,43.739806987616596,1,0,0,0,0,6,40.165410648664256,44,66.53513311309179,3.0
Synth Movie 0397,2008,6776910.659333505,5,Actor_188,Director_49,6.326843990354986,0,0,1,0,0,7,41.540862934560785,20,39.65234281588634,3.0
Synth Movie 0398,1995,10290087.441151394,2,Actor_189,Director_20,53.749343716646045,0,0,1,1,0,1,0.0,4,42.874753752043574,0.0
Synth Movie 0201,1996,63647762.50243762,2,Actor_189,Director_52,56.95812081229432,0,0,0,0,1,2,53.749343716646045,4,58.96650960817313,1.0
Synth Movie 0304,1998,23832158.092657678,1,Actor_189,Director_07,56.75684737642849,0,0,0,1,0,3,55.35373226447018,13,40.74986719953484,2.0
Synth Movie 0328,1999,2345008.933693804,4,Actor_189,Director_55,36.30393169752559,0,0,0,0,1,4,55.821437301789615,15,26.712851201993328,3.0
Synth Movie 0277,2001,5997037.470901192,6,Actor_189,Director_23,23.88611061593349,0,1,0,0,0,5,50.0062999620828,17,37.03160973234808,3.0
Synth Movie 0174,2005,12197161.079286443,4,Actor_189,Director_53,50.60007462924143,0,1,0,1,0,6,38.982296563295854,24,43.865291268943245,3.0
Synth Movie 0295,2006,200000.0,3,Actor_189,Director_30,0.0,1,0,0,0,0,7,36.93003898090017,17,14.530110911551754,3.0
Synth Movie 0172,2008,50967410.78319168,3,Actor_189,Director_04,66.6447731138461,1,0,1,0,0,8,24.828728415058304,45,60.29423683819502,3.0
Synth Movie 0074,1998,4480272.290456779,4,Actor_190,Director_59,48.96435474471394,0,1,0,0,1,1,0.0,5,34.193953630937145,0.0
Synth Movie 0165,1999,4393519.514086312,2,Actor_190,Director_10,45.608098232943874,1,0,0,1,0,2,48.96435474471394,13,40.1622888090525,1.0
Synth Movie 0087,2003,25990495.323106136,3,Actor_190,Director_08,51.266455439695974,0,0,0,1,0,3,47.2862264888289,21,68.98210182629734,2.0
Synth Movie 0384,2003,16486376.041082185,5,Actor_190,Director_09,28.93888393336219,0,0,0,1,0,4,48.61296947245126,19,45.02085940629783,3.0
Synth Movie 0186,2006,5291156.934153308,4,Actor_190,Director_57,25.01180514782256,0,0,1,0,0,5,41.93781253533401,19,40.79360917796504,3.0
Synth Movie 0163,2007,19092502.13027634,2,Actor_190,Director_59,71.09544703085629,1,0,0,1,0,6,35.07238150696025,41,43.85981618559936,3.0
Synth Movie 0391,2008,12206861.254143711,4,Actor_190,Director_09,33.11010399161967,1,0,0,0,0,7,41.68204537068035,40,45.20533381305668,3.0
Synth Movie 0105,2009,18760299.545899775,2,Actor_190,Director_03,46.74170544455294,0,0,0,0,1,8,43.07245205676617,27,42.76995907586416,3.0
Synth Movie 0161,2009,66758671.471839234,3,Actor_190,Director_26,57.8212580203416,1,0,0,0,0,9,50.3157521556763,34,57.24158981951732,3.0
Synth Movie 0006,1998,22470831.492405355,1,Actor_191,Director_32,55.079124706209,1,0,0,0,1,1,0.0,5,50.282078909208714,0.0
Synth Movie 0363,1999,6271055.881139353,4,Actor_191,Director_42,9.506544128461798,0,0,0,1,0,2,55.079124706209,31,41.307475957608766,1.0
Synth Movie 0241,2001,13325957.697868137,3,Actor_191,Director_31,44.08807818798706,0,0,0,0,1,3,32.2928344173354,2,46.92175000930217,2.0
Synth Movie 0025,2005,13502335.294159342,5,Actor_191,Director_53,50.65867960441493,1,1,0,0,0,4,36.22458234088595,25,51.22483915633436,3.0
Synth Movie 0177,1995,512240.4170019853,4,Actor_192,Director_06,7.518139392807786,0,0,0,0,1,1,0.0,5,44.42767397102934,0.0
Synth Movie 0265,1999,32423852.851899676,3,Actor_192,Director_06,55.51202995181626,1,0,0,1,0,2,7.518139392807786,15,60.497621645310524,1.0
Synth Movie 0015,2000,4633769.504586646,4,Actor_192,Director_54,38.05052404432969,0,1,0,0,0,3,31.51508467231202,12,46.34498176864787,2.0
Synth Movie 0173,2000,4878701.274144648,4,Actor_192,Director_41,30.50095454626768,0,1,0,0,0,4,33.693564462984575,23,29.708694729428004,3.0
Synth Movie 0234,2001,774830.1454828377,2,Actor_192,Director_57,46.21538039813005,0,1,1,0,0,5,41.35450284747121,9,66.54977049316834,3.0
Synth Movie 0202,2005,11010793.50296108,2,Actor_192,Director_19,60.56898710229213,0,1,0,0,0,6,38.25561966290914,21,43.32153288420847,3.0
Synth Movie 0386,2008,112843032.81297901,4,Actor_192,Director_04,66.29681312535388,0,0,0,1,0,7,45.76177401556328,46,59.96443805594919,3.0
Synth Movie 0268,1996,1660506.8181796076,4,Actor_193,Director_37,23.51232260451957,0,0,0,1,0,1,0.0,10,33.67926640676608,0.0
Synth Movie 0318,1997,1603674.4859220954,4,Actor_193,Director_03,23.9631463764065,0,0,1,0,0,2,23.51232260451957,7,29.12321392216838,1.0
Synth Movie 0294,2002,4366083.083811926,3,Actor_193,Director_35,37.56211748553561,0,0,0,1,1,3,23.737734490463033,19,71.4132705488672,2.0
Synth Movie 0113,2003,57494548.133745186,2,Actor_193,Director_58,76.32147059892645,0,0,1,1,0,4,28.345862155487225,16,56.769871145491685,3.0
Synth Movie 0158,2004,8378377.106499711,4,Actor_193,Director_47,32.34999466434462,0,0,0,1,0,5,45.948911486956185,29,45.75561924729604,3.0
Synth Movie 0055,1996,3589042.4522011955,2,Actor_194,Director_18,40.346453266617445,0,1,0,1,0,1,0.0,7,36.814051428360706,0.0
Synth Movie 0031,1997,3850341.12372298,1,Actor_194,Director_29,39.12515444218469,0,1,0,0,0,2,40.346453266617445,12,30.856294799110255,1.0
Synth Movie 0318,1997,1603674.4859220954,5,Actor_194,Director_03,30.585169666410273,0,0,1,0,0,3,39.73580385440107,8,28.364288038519927,2.0
Synth Movie 0226,1998,11637512.600057613,3,Actor_194,Director_17,60.02929864670143,1,1,0,0,0,4,36.68559245840414,7,51.67589058267939,3.0
Synth Movie 0099,2002,18826144.38252999,1,Actor_194,Director_15,51.93444353576066,0,1,0,0,1,5,43.246540918432125,26,55.69166887023507,3.0
Synth Movie 0164,2007,3269167.9145446857,2,Actor_194,Director_42,19.331190497777936,0,0,0,0,1,6,47.516303949624124,47,32.46028368670847,3.0
Synth Movie 0288,2008,698319.9305413181,2,Actor_194,Director_20,18.25621665699627,0,0,1,1,0,7,43.764977560080006,46,23.091893319160302,3.0
Synth Movie 0127,1996,12766076.22423898,1,Actor_195,Director_34,82.21723733222548,0,1,1,0,0,1,0.0,3,45.20595780686617,0.0
Synth Movie 0079,1996,4037278.6074287617,3,Actor_195,Director_21,59.99119315758275,0,0,1,1,0,2,82.21723733222548,6,40.22529422473892,1.0
Synth Movie 0209,1997,2535097.7773622237,2,Actor_195,Director_41,50.46943440885386,1,0,1,0,0,3,71.10421524490411,11,44.05604301211588,2.0
Synth Movie 0212,1997,18358824.505270116,3,Actor_195,Director_51,49.169683595336785,0,0,1,0,0,4,64.2259549662207,5,44.63833449003747,3.0
Synth Movie 0385,1998,4727661.73628592,4,Actor_195,Director_58,71.9638257166599,0,0,1,0,0,5,53.21010372059113,4,50.21910844370436,3.0
Synth Movie 0277,2001,5997037.470901192,1,Actor_195,Director_23,42.11636271362949,0,1,0,0,0,6,57.20098124028351,18,32.706644093706274,3.0
Synth Movie 0208,2002,4402485.557974876,2,Actor_195,Director_25,32.249410522652056,0,1,0,0,0,7,54.41662400854205,13,36.82827813093693,3.0
Synth Movie 0300,2002,33041660.297839474,3,Actor_195,Director_35,46.6473818494518,0,0,0,1,0,8,48.77653298431381,20,56.34214236895712,3.0
Synth Movie 0358,2004,11750810.02360533,2,Actor_195,Director_27,53.72309197246045,0,0,1,1,0,9,40.337718361911115,28,46.44145755061161,3.0
Synth Movie 0137,1996,30829303.10931549,2,Actor_196,Director_56,46.285412534930806,1,0,0,0,0,1,0.0,6,57.66381434090258,0.0
Synth Movie 0375,1996,7719904.04621358,2,Actor_196,Director_01,59.903811264975815,0,0,1,0,0,2,46.285412534930806,4,29.34501383046732,1.0
Synth Movie 0069,1996,24083145.31178799,3,Actor_196,Director_46,32.1602991702354,0,0,1,0,0,3,53.09461189995331,6,55.19340547437165,2.0
Synth Movie 0294,2002,4366083.083811926,2,Actor_196,Director_35,44.25338853838663,0,0,0,1,1,4,46.116507656714,21,49.27246471651006,3.0
Synth Movie 0261,2004,1103378.8555225963,2,Actor_196,Director_13,26.6654849143891,1,0,1,0,0,5,45.439166324532614,27,34.98774888227451,3.0
Synth Movie 0086,2005,26697858.198575042,4,Actor_196,Director_31,58.932524075586834,0,0,1,0,0,6,34.359724207670375,14,57.70534912353207,3.0
Synth Movie 0141,2005,22829202.278204516,5,Actor_196,Director_40,35.38827914660612,0,0,0,1,0,7,43.28379917612085,19,46.44314564859612,3.0
Synth Movie 0243,2006,76601723.77232143,3,Actor_196,Director_10,70.76943144493477,0,1,1,0,0,8,40.32876271219402,29,50.324974157939785,3.0
Synth Movie 0227,2000,9128760.615069453,3,Actor_197,Director_57,32.82514170133387,0,0,0,0,1,1,0.0,2,28.424980193318362,0.0
Synth Movie 0382,2001,18099134.57941813,5,Actor_197,Director_53,38.52281624437586,0,0,1,0,0,2,32.82514170133387,14,52.329566763637615,1.0
Synth Movie 0068,2009,23863834.118081577,3,Actor_197,Director_36,39.88872669566848,0,1,1,0,0,3,35.67397897285487,16,49.98890053767613,2.0
Synth Movie 0349,1999,2940282.5974175707,3,Actor_198,Director_32,42.33699703496236,1,0,1,0,0,1,0.0,11,45.069617075453856,0.0
Synth Movie 0299,1999,8343504.732305416,4,Actor_198,Director_42,53.40956152409929,0,0,1,0,1,2,42.33699703496236,32,34.13213785438629,1.0
Synth Movie 0044,2000,17374666.265206385,4,Actor_198,Director_14,50.589304970767955,0,0,0,1,0,3,47.87327927953082,17,43.567209342614625,2.0
Synth Movie 0076,2005,4670837.853835317,3,Actor_198,Director_41,37.80642384248169,0,0,1,0,1,4,48.77862117660987,36,48.5703160817631,3.0
Synth Movie 0314,2005,5205465.224601948,4,Actor_198,Director_55,18.02831889326947,0,0,0,1,0,5,47.26843011244964,36,34.370578796197144,3.0
Synth Movie 0262,2006,21767609.879084047,2,Actor_198,Director_16,35.479835704476514,1,0,0,0,0,6,35.47468256883971,35,61.16521993583729,3.0
Synth Movie 0354,2007,31652980.19714094,5,Actor_198,Director_43,39.53478910563918,1,0,0,1,0,7,30.438192813409227,13,56.75681185854231,3.0
Synth Movie 0219,2008,15540001.232092232,3,Actor_198,Director_58,52.76530687818765,0,0,1,0,0,8,31.014314567795054,33,56.44902605820206,3.0
Synth Movie 0233,1995,9711635.1321426,6,Actor_199,Director_13,67.05938885740387,0,0,0,1,1,1,0.0,2,47.755957375031116,0.0
Synth Movie 0162,1997,2582841.031539608,3,Actor_199,Director_47,25.257912674580346,1,0,0,0,0,2,67.05938885740387,3,31.91496059259194,1.0
Synth Movie 0305,2000,1995581.090664269,1,Actor_199,Director_07,36.20922869234817,0,0,0,1,0,3,46.15865076599211,18,36.099473185064035,2.0
Synth Movie 0218,2004,2789844.9766841778,1,Actor_199,Director_52,52.70018379278316,0,1,0,1,0,4,42.84217674144413,19,45.22413271365087,3.0
Synth Movie 0339,2006,4124848.4697737736,1,Actor_199,Director_55,36.56599608855565,0,0,0,0,1,5,38.05577505323723,44,27.22050877706324,3.0
Synth Movie 0111,2006,17710026.640099823,3,Actor_199,Director_20,59.026608672611836,0,0,0,0,1,6,41.825136191228985,36,67.41460162729888,3.0
Synth Movie 0138,2006,6677588.493883234,3,Actor_199,Director_35,39.534079408082086,1,0,0,1,0,7,49.43092951798354,32,51.931959246023325,3.0
Synth Movie 0319,2008,3162079.356602314,3,Actor_199,Director_30,57.20581105665806,0,0,0,0,1,8,45.042228056416526,23,63.71826069851875,3.0
Synth Movie 0121,2009,14947675.172923574,2,Actor_199,Director_16,53.417698630222034,1,0,0,0,0,9,51.92216637911732,47,53.14815700495924,3.0
Synth Movie 0340,1996,15068254.080010949,4,Actor_200,Director_43,37.29042079094158,0,0,0,0,1,1,0.0,2,36.12652658433073,0.0
Synth Movie 0226,1998,11637512.600057613,1,Actor_200,Director_17,59.67954113645646,1,1,0,0,0,2,37.29042079094158,8,60.41944684907779,1.0
Synth Movie 0338,1999,39461934.25643704,1,Actor_200,Director_45,53.29479885033504,0,0,0,0,1,3,48.484980963699016,7,41.76073819676902,2.0
Synth Movie 0272,2000,1376574.6067686724,4,Actor_200,Director_34,28.633838673802256,1,0,0,1,0,4,50.08825359257769,9,39.48951470221663,3.0
Synth Movie 0267,2001,9030699.96184176,3,Actor_200,Director_45,42.775665955551155,0,1,0,0,0,5,47.20272622019792,12,60.4348919723559,3.0
Synth Movie 0200,2003,12022740.258080292,5,Actor_200,Director_42,32.19933188190575,0,0,1,0,0,6,41.56810115989615,43,44.71982002002279,3.0
Synth Movie 0361,2005,22574331.479503714,3,Actor_200,Director_06,24.662698024947844,1,0,0,0,0,7,34.53627883708639,19,37.75717950746117,3.0
Synth Movie 0243,2006,76601723.77232143,2,Actor_200,Director_10,66.41309598038268,0,1,1,0,0,8,33.21256528746825,30,53.93015300549187,3.0
Synth Movie 0160,2008,11681484.25610305,1,Actor_200,Director_10,27.227625769647148,1,0,0,0,0,9,41.09170862907876,34,36.89755216590478,3.0
Synth Movie 0261,2004,1103378.8555225963,4,Actor_201,Director_13,38.55890004751188,1,0,1,0,0,1,0.0,28,31.438954146638007,0.0
Synth Movie 0391,2008,12206861.254143711,2,Actor_201,Director_09,47.80703259446103,1,0,0,0,0,2,38.55890004751188,41,40.75491417437289,1.0
Synth Movie 0398,1995,10290087.441151394,1,Actor_202,Director_20,45.57774937742957,0,0,1,1,0,1,0.0,5,45.608396105068415,0.0
Synth Movie 0126,1995,16180110.24181705,2,Actor_202,Director_29,58.19135422501432,0,1,0,0,0,2,45.57774937742957,3,50.377797893972335,1.0
Synth Movie 0162,1997,2582841.031539608,5,Actor_202,Director_47,26.806925032224406,1,0,0,0,0,3,51.884551801221946,4,29.69594461992141,2.0
Synth Movie 0074,1998,4480272.290456779,2,Actor_202,Director_59,30.135803156694383,0,1,0,0,1,4,43.525342878222766,6,38.69920432962535,3.0
Synth Movie 0349,1999,2940282.5974175707,4,Actor_202,Director_32,29.47296186678425,1,0,1,0,0,5,38.378027471311036,12,44.68845884042878,3.0
Synth Movie 0215,2002,43369807.88054648,6,Actor_202,Director_08,52.73432168849236,0,1,0,0,0,6,28.80523001856768,10,46.37308939918094,3.0
Synth Movie 0119,2004,11293891.027515404,6,Actor_202,Director_05,33.87938192593072,0,0,0,1,0,7,37.447695570657,17,46.507382394093305,3.0
Synth Movie 0140,2006,5979550.089579947,1,Actor_202,Director_21,43.029122874199544,0,1,0,1,0,8,38.69555516040244,26,49.131364068683716,3.0
Synth Movie 0251,2007,3796880.9296943936,1,Actor_202,Director_56,38.546908898602304,0,1,0,0,0,9,43.21427549620754,38,28.09487160325889,3.0
Synth Movie 0203,2007,4319379.15635094,3,Actor_202,Director_12,18.790145498083817,1,0,0,0,0,10,38.48513789957752,21,29.508225996608925,3.0
Synth Movie 0351,2009,12359311.186847975,4,Actor_202,Director_27,30.777051105508075,0,0,0,0,1,11,33.45539242362855,42,46.87318846913701,3.0
Synth Movie 0123,1998,6934825.605207325,6,Actor_203,Director_16,21.5988942252729,0,1,0,0,0,1,0.0,10,41.60002565121852,0.0
Synth Movie 0307,1999,20524069.6114655,1,Actor_203,Director_46,62.99950614416446,1,0,0,0,0,2,21.5988942252729,14,40.392064630172776,1.0
Synth Movie 0237,1999,19051115.986687567,5,Actor_203,Director_48,33.90569118672568,0,1,0,0,0,3,42.29920018471868,16,36.398538143964224,2.0
Synth Movie 0302,2000,9202894.432087705,6,Actor_203,Director_44,33.7565915378354,1,0,0,1,0,4,39.50136385205435,9,53.978820950150855,3.0
Synth Movie 0369,2001,5154240.338797458,1,Actor_203,Director_03,30.74778769073085,0,0,1,0,0,5,43.553929622908505,20,30.603794701459965,3.0
Synth Movie 0221,2002,15704295.25085593,3,Actor_203,Director_16,26.69222934687819,1,0,0,0,0,6,32.80335680509731,14,62.24851796509498,3.0
Synth Movie 0232,2003,1694682.5014420918,1,Actor_203,Director_29,31.023264433509084,0,0,1,0,0,7,30.398869525148147,16,29.580275826510576,3.0
Synth Movie 0271,2007,21027012.759170998,2,Actor_203,Director_36,43.6916780401055,0,0,1,0,0,8,29.487760490372708,10,39.0355814548658,3.0
Synth Movie 0188,2000,6617324.345858333,1,Actor_204,Director_25,44.33048450290087,0,1,0,0,0,1,0.0,8,39.13777679865998,0.0
Synth Movie 0381,2003,28199483.02010433,4,Actor_204,Director_45,42.22126571592471,0,0,0,1,0,2,44.33048450290087,16,43.66303811111431,1.0
Synth Movie 0271,2007,21027012.759170998,3,Actor_204,Director_36,53.00893421861923,0,0,1,0,0,3,43.275875109412794,11,39.605387643502844,2.0
Synth Movie 0212,1997,18358824.505270116,5,Actor_205,Director_51,76.9591214744575,0,0,1,0,0,1,0.0,6,46.5427024215922,0.0
Synth Movie 0149,2003,11402726.014111295,1,Actor_205,Director_00,41.62417689736125,1,1,0,0,0,2,76.9591214744575,24,37.05350734471424,1.0
Synth Movie 0197,2005,50058460.81654586,5,Actor_205,Director_13,70.83623604023256,0,0,1,0,1,3,59.29164918590938,33,69.03010889245051,2.0
Synth Movie 0264,2007,1863737.4673948884,4,Actor_205,Director_52,40.921366170648724,0,1,1,0,0,4,63.13984480401711,27,39.66839792450398,3.0
Synth Movie 0266,2009,5974853.429015945,4,Actor_205,Director_19,43.3675144308987,0,0,1,0,0,5,51.127259702747516,46,26.16898584280705,3.0
Synth Movie 0021,1995,36926977.30106236,4,Actor_206,Director_42,41.950435543264675,0,0,0,1,0,1,0.0,3,59.239305283964015,0.0
Synth Movie 0318,1997,1603674.4859220954,3,Actor_206,Director_03,18.682018371297985,0,0,1,0,0,2,41.950435543264675,9,31.24658285997445,1.0
Synth Movie 0304,1998,23832158.092657678,2,Actor_206,Director_07,52.385291780605854,0,0,0,1,0,3,30.31622695728133,14,50.4773855056925,2.0
Synth Movie 0107,1999,29787587.465311207,5,Actor_206,Director_59,65.6233371674135,0,1,0,0,1,4,37.6725818983895,17,60.29146621680218,3.0
Synth Movie 0240,2002,5643289.741229529,1,Actor_206,Director_14,71.707444616466,1,0,0,1,0,5,45.56354910643912,22,48.54582123564427,3.0
Synth Movie 0152,2004,110929755.28416628,1,Actor_206,Director_35,55.065904308397215,0,1,0,0,0,6,63.23869118816179,29,50.522515188057895,3.0
Synth Movie 0138,2006,6677588.493883234,1,Actor_206,Director_35,59.602555754087085,1,0,0,1,0,7,64.13222869742557,33,46.75468427925161,3.0
Synth Movie 0105,2009,18760299.545899775,4,Actor_206,Director_03,35.765449708734124,0,0,0,0,1,8,62.1253015596501,28,46.51615614205722,3.0
Synth Movie 0204,1995,6221174.438443237,1,Actor_207,Director_02,40.36971716083254,0,1,0,0,0,1,0.0,4,41.98380819916977,0.0
Synth Movie 0233,1995,9711635.1321426,5,Actor_207,Director_13,38.33302952057095,0,0,0,1,1,2,40.36971716083254,3,57.407673116217495,1.0
Synth Movie 0019,2003,1131443.8506778367,2,Actor_207,Director_18,49.71329767387858,1,0,0,0,1,3,39.35137334070175,26,44.97364947384261,2.0
Synth Movie 0189,2003,375809.8434325885,2,Actor_207,Director_08,27.64418265079377,0,0,0,1,0,4,42.80534811842736,22,63.70415314340996,3.0
Synth Movie 0049,2004,4931103.941675452,6,Actor_207,Director_04,50.24538600892534,1,0,0,0,0,5,38.563503281747764,28,36.723711095831106,3.0
Synth Movie 0093,2005,3960305.682567623,1,Actor_207,Director_41,55.66763835357225,0,0,1,0,0,6,42.534288777865896,37,41.76727180946329,3.0
Synth Movie 0390,2006,10116004.343002161,1,Actor_207,Director_19,43.167155425842125,1,0,0,0,0,7,44.519069004430456,39,37.40457607379924,3.0
Synth Movie 0132,2008,1949389.9549266733,3,Actor_207,Director_34,65.51120749044463,1,0,1,0,0,8,49.6933932627799,19,44.48012449587073,3.0
Synth Movie 0021,1995,36926977.30106236,3,Actor_208,Director_42,49.80629007901135,0,0,0,1,0,1,0.0,4,53.4763487037309,0.0
Synth Movie 0114,1995,16296894.532009045,3,Actor_208,Director_32,46.362301598113966,0,1,0,0,0,2,49.80629007901135,3,57.65013284347289,1.0
Synth Movie 0338,1999,39461934.25643704,3,Actor_208,Director_45,49.34976298593486,0,0,0,0,1,3,48.08429583856265,8,41.904209094730795,2.0
Synth Movie 0237,1999,19051115.986687567,4,Actor_208,Director_48,33.215345430328696,0,1,0,0,0,4,48.50611822102005,17,35.96262999761799,3.0
Synth Movie 0249,2001,8914532.692160318,1,Actor_208,Director_20,24.737485927465954,0,0,0,1,0,5,42.97580333812584,12,36.49678017801309,3.0
Synth Movie 0029,2004,11430339.68957202,2,Actor_208,Director_40,57.2023511338693,0,0,0,1,0,6,35.76753144790984,14,46.30466805828476,3.0
Synth Movie 0048,2007,7992102.6950072255,4,Actor_208,Director_43,45.60278883393238,0,0,1,1,0,7,38.38506083055465,14,49.88368823093097,3.0
Synth Movie 0253,1999,13672457.37753418,1,Actor_209,Director_53,42.346078258792915,0,1,0,0,0,1,0.0,9,51.50501073217586,0.0
Synth Movie 0133,2004,4234729.398969312,3,Actor_209,Director_51,32.571018610955385,0,1,0,0,0,2,42.346078258792915,17,31.312032105474103,1.0
Synth Movie 0060,2008,296848.3006483677,3,Actor_209,Director_40,45.93617731451438,0,1,0,1,0,3,37.458548434874146,33,35.30629656937497,2.0
Synth Movie 0155,2009,40812532.147877775,2,Actor_209,Director_22,45.411674123952764,0,1,0,0,1,4,40.284424728087565,5,56.64545101261225,3.0
Synth Movie 0065,1995,13131416.330239052,3,Actor_210,Director_07,49.59787494847253,1,0,0,0,0,1,0.0,7,51.92888121952364,0.0
Synth Movie 0006,1998,22470831.492405355,3,Actor_210,Director_32,28.765554246774084,1,0,0,0,1,2,49.59787494847253,6,52.725932658193926,1.0
Synth Movie 0307,1999,20524069.6114655,2,Actor_210,Director_46,59.666215133841455,1,0,0,0,0,3,39.181714597623305,15,53.707823664432944,2.0
Synth Movie 0284,1999,9335320.414082041,4,Actor_210,Director_56,40.21912770266738,1,0,0,0,0,4,46.00988144302935,17,46.93698562594904,3.0
Synth Movie 0188,2000,6617324.345858333,4,Actor_210,Director_25,39.5370637383007,0,1,0,0,0,5,42.88363236109431,9,33.82921256925891,3.0
Synth Movie 0369,2001,5154240.338797458,4,Actor_210,Director_03,28.896908560691504,0,0,1,0,0,6,46.474135524936514,21,27.041792141269735,3.0
Synth Movie 0343,2005,26899436.173874855,1,Actor_210,Director_09,77.77587514324411,1,0,1,0,0,7,36.217700000553194,28,59.39797129428606,3.0
Synth Movie 0207,2006,30972478.34548799,4,Actor_210,Director_44,42.077152015305565,0,1,1,0,0,8,48.73661581407877,25,59.814575218574504,3.0
Synth Movie 0198,2007,16715450.351131536,4,Actor_210,Director_57,32.89771752795589,0,0,0,1,1,9,49.58331190641372,31,53.873112489071055,3.0
Synth Movie 0175,1995,9648996.305502206,1,Actor_211,Director_07,18.676464078215805,0,0,0,0,1,1,0.0,8,53.552268838358465,0.0
Synth Movie 0321,2002,19291700.331394482,2,Actor_211,Director_04,50.48096983594023,1,0,1,0,0,2,18.676464078215805,14,41.41325022106381,1.0
Synth Movie 0356,2002,2259189.1863769763,5,Actor_211,Director_33,45.37637654466863,1,0,0,0,0,3,34.578716957078015,10,39.80086178594555,2.0
Synth Movie 0045,2003,10404511.633303897,1,Actor_211,Director_31,35.93967143115228,0,0,1,0,1,4,38.17793681960822,9,33.14707049580473,3.0
Synth Movie 0352,2004,21708823.43657204,2,Actor_211,Director_16,51.521051643364665,0,1,0,0,0,5,43.93233927058704,25,56.2388462959645,3.0
Synth Movie 0203,2007,4319379.15635094,2,Actor_211,Director_12,35.376578512135744,1,0,0,0,0,6,44.27903320639519,22,23.534211764956783,3.0
Synth Movie 0219,2008,15540001.232092232,5,Actor_211,Director_58,46.19924028180508,0,0,1,0,0,7,40.94576719555089,34,51.22805336700528,3.0
Synth Movie 0129,2009,21586610.19524354,2,Actor_211,Director_22,56.85707674957615,1,1,0,0,0,8,44.36562347910183,6,49.43762825547673,3.0
Synth Movie 0177,1995,512240.4170019853,5,Actor_212,Director_06,26.435901067852015,0,0,0,0,1,1,0.0,6,36.69843127166305,0.0
Synth Movie 0303,1999,22430417.763365604,5,Actor_212,Director_19,40.19209739078921,1,0,0,0,0,2,26.435901067852015,8,45.16162618708436,1.0
